Entity,Code,Day,total_vaccinations
New Jersey,,2021-03-30,4292515
New Jersey,,2021-03-31,4381035
New Jersey,,2021-04-01,4523995
New Jersey,,2021-04-02,4655258
New Jersey,,2021-04-03,4766910
New Jersey,,2021-04-04,4855447
New Jersey,,2021-04-05,4909547
New Jersey,,2021-04-06,4979819
New Jersey,,2021-04-07,5094041
New Jersey,,2021-04-08,5226827
New Jersey,,2021-04-09,5351413
New Jersey,,2021-04-10,5495689
New Jersey,,2021-04-11,5590502
New Jersey,,2021-04-12,5673369
New Jersey,,2021-04-13,5769561
New Jersey,,2021-04-14,5874832
New Jersey,,2021-04-15,5978301
New Jersey,,2021-04-16,6076066
New Jersey,,2021-04-17,6188717
New Jersey,,2021-04-18,6269398
New Jersey,,2021-04-19,6340637
New Jersey,,2021-04-20,6415408
New Jersey,,2021-04-21,6510179
New Jersey,,2021-04-22,6605809
New Jersey,,2021-04-23,6720403
New Jersey,,2021-04-24,6826763
New Jersey,,2021-04-25,6908470
New Jersey,,2021-04-26,6974357
New Jersey,,2021-04-27,7052362
New Jersey,,2021-04-28,7133352
New Jersey,,2021-04-29,7217144
New Jersey,,2021-04-30,7302231
New Jersey,,2021-05-01,7381197
New Jersey,,2021-05-02,7430120
New Jersey,,2021-05-03,7468871
New Jersey,,2021-05-04,7518475
New Jersey,,2021-05-05,7600716
New Jersey,,2021-05-06,7677602
New Jersey,,2021-05-07,7773775
New Jersey,,2021-05-08,7858549
New Jersey,,2021-05-09,7934175
New Jersey,,2021-05-10,7999599
New Jersey,,2021-05-11,8043316
New Jersey,,2021-05-12,8103394
New Jersey,,2021-05-13,8156536
New Jersey,,2021-05-14,8218240
New Jersey,,2021-05-15,8300824
New Jersey,,2021-05-16,8358727
New Jersey,,2021-05-17,8395059
New Jersey,,2021-05-18,8431873
New Jersey,,2021-05-19,8508720
New Jersey,,2021-05-20,8576106
New Jersey,,2021-05-21,8666138
New Jersey,,2021-05-22,8724828
New Jersey,,2021-05-23,8774427
New Jersey,,2021-05-24,8803139
New Jersey,,2021-05-25,8841278
New Jersey,,2021-05-26,8890965
New Jersey,,2021-05-27,8944596
New Jersey,,2021-05-28,8988961
New Jersey,,2021-05-29,9045800
New Jersey,,2021-05-30,9083396
New Jersey,,2021-06-01,9120351
New Jersey,,2021-06-02,9150101
New Jersey,,2021-06-03,9195623
New Jersey,,2021-06-04,9237904
New Jersey,,2021-06-05,9238253
New Jersey,,2021-06-06,9286153
New Jersey,,2021-06-07,9335740
New Jersey,,2021-06-08,9389685
New Jersey,,2021-06-09,9390172
New Jersey,,2021-06-10,9438282
New Jersey,,2021-06-11,9497563
New Jersey,,2021-06-12,9559315
New Jersey,,2021-06-13,9621430
New Jersey,,2021-06-14,9603713
New Jersey,,2021-06-15,9678432
New Jersey,,2021-06-16,9728973
New Jersey,,2021-06-17,9769651
New Jersey,,2021-06-18,9799660
New Jersey,,2021-06-19,9837200
New Jersey,,2021-06-20,9875233
New Jersey,,2021-06-21,9893949
New Jersey,,2021-06-22,9949593
New Mexico,,2021-01-12,78235
New Mexico,,2021-01-13,81855
New Mexico,,2021-01-14,89415
New Mexico,,2021-01-15,99305
New Mexico,,2021-01-19,138150
New Mexico,,2021-01-20,143302
New Mexico,,2021-01-21,152465
New Mexico,,2021-01-22,162045
New Mexico,,2021-01-23,184698
New Mexico,,2021-01-24,200141
New Mexico,,2021-01-25,204670
New Mexico,,2021-01-26,210136
New Mexico,,2021-01-27,217075
New Mexico,,2021-01-28,224692
New Mexico,,2021-01-29,238755
New Mexico,,2021-01-30,248321
New Mexico,,2021-01-31,264147
New Mexico,,2021-02-01,275224
New Mexico,,2021-02-02,277617
New Mexico,,2021-02-03,284830
New Mexico,,2021-02-04,294566
New Mexico,,2021-02-05,306945
New Mexico,,2021-02-06,322611
New Mexico,,2021-02-07,331793
New Mexico,,2021-02-08,342786
New Mexico,,2021-02-09,346064
New Mexico,,2021-02-10,354627
New Mexico,,2021-02-11,369864
New Mexico,,2021-02-12,388806
New Mexico,,2021-02-13,399911
New Mexico,,2021-02-14,419882
New Mexico,,2021-02-16,443359
New Mexico,,2021-02-17,447379
New Mexico,,2021-02-18,456034
New Mexico,,2021-02-19,562580
New Mexico,,2021-02-20,578916
New Mexico,,2021-02-21,595951
New Mexico,,2021-02-22,604732
New Mexico,,2021-02-23,612496
New Mexico,,2021-02-24,618666
New Mexico,,2021-02-25,634845
New Mexico,,2021-02-26,657118
New Mexico,,2021-02-27,678087
New Mexico,,2021-02-28,705538
New Mexico,,2021-03-01,711612
New Mexico,,2021-03-02,721489
New Mexico,,2021-03-03,735930
New Mexico,,2021-03-04,743904
New Mexico,,2021-03-05,765965
New Mexico,,2021-03-06,801111
New Mexico,,2021-03-07,814029
New Mexico,,2021-03-08,833881
New Mexico,,2021-03-09,839018
New Mexico,,2021-03-10,840633
New Mexico,,2021-03-11,867690
New Mexico,,2021-03-12,895586
New Mexico,,2021-03-13,913253
New Mexico,,2021-03-14,942171
New Mexico,,2021-03-15,952566
New Mexico,,2021-03-16,970496
New Mexico,,2021-03-17,983709
New Mexico,,2021-03-18,1004050
New Mexico,,2021-03-19,1031202
New Mexico,,2021-03-20,1060171
New Mexico,,2021-03-21,1085158
New Mexico,,2021-03-22,1098197
New Mexico,,2021-03-23,1101603
New Mexico,,2021-03-24,1111612
New Mexico,,2021-03-25,1135178
New Mexico,,2021-03-26,1162064
New Mexico,,2021-03-27,1191220
New Mexico,,2021-03-28,1224826
New Mexico,,2021-03-29,1239316
New Mexico,,2021-03-30,1242292
New Mexico,,2021-03-31,1258002
New Mexico,,2021-04-01,1281047
New Mexico,,2021-04-02,1312410
New Mexico,,2021-04-03,1342108
New Mexico,,2021-04-04,1365434
New Mexico,,2021-04-05,1374022
New Mexico,,2021-04-06,1377054
New Mexico,,2021-04-07,1384192
New Mexico,,2021-04-08,1417243
New Mexico,,2021-04-09,1448347
New Mexico,,2021-04-10,1477908
New Mexico,,2021-04-11,1502885
New Mexico,,2021-04-12,1514221
New Mexico,,2021-04-13,1517182
New Mexico,,2021-04-14,1530389
New Mexico,,2021-04-15,1551199
New Mexico,,2021-04-16,1578058
New Mexico,,2021-04-17,1606321
New Mexico,,2021-04-18,1627241
New Mexico,,2021-04-19,1640167
New Mexico,,2021-04-20,1643816
New Mexico,,2021-04-21,1656039
New Mexico,,2021-04-22,1674797
New Mexico,,2021-04-23,1699936
New Mexico,,2021-04-24,1722116
New Mexico,,2021-04-25,1739923
New Mexico,,2021-04-26,1746428
New Mexico,,2021-04-27,1749402
New Mexico,,2021-04-28,1759830
New Mexico,,2021-04-29,1774298
New Mexico,,2021-04-30,1794170
New Mexico,,2021-05-01,1817141
New Mexico,,2021-05-02,1835230
New Mexico,,2021-05-03,1850384
New Mexico,,2021-05-04,1852022
New Mexico,,2021-05-05,1860755
New Mexico,,2021-05-06,1877127
New Mexico,,2021-05-07,1894768
New Mexico,,2021-05-08,1915224
New Mexico,,2021-05-09,1927317
New Mexico,,2021-05-10,1938516
New Mexico,,2021-05-11,1941227
New Mexico,,2021-05-12,1948245
New Mexico,,2021-05-13,1970066
New Mexico,,2021-05-14,1982001
New Mexico,,2021-05-15,1997526
New Mexico,,2021-05-16,2007997
New Mexico,,2021-05-17,2019397
New Mexico,,2021-05-18,2022852
New Mexico,,2021-05-19,2031893
New Mexico,,2021-05-20,2044921
New Mexico,,2021-05-21,2057890
New Mexico,,2021-05-22,2065425
New Mexico,,2021-05-23,2086616
New Mexico,,2021-05-24,2093445
New Mexico,,2021-05-25,2095246
New Mexico,,2021-05-26,2106426
New Mexico,,2021-05-27,2115055
New Mexico,,2021-05-28,2131987
New Mexico,,2021-05-29,2141188
New Mexico,,2021-05-30,2149277
New Mexico,,2021-06-01,2153155
New Mexico,,2021-06-02,2154695
New Mexico,,2021-06-03,2160226
New Mexico,,2021-06-04,2167318
New Mexico,,2021-06-05,2168255
New Mexico,,2021-06-06,1903485
New Mexico,,2021-06-07,2183505
New Mexico,,2021-06-08,2189470
New Mexico,,2021-06-09,2190127
New Mexico,,2021-06-10,2196837
New Mexico,,2021-06-11,2203536
New Mexico,,2021-06-12,2208707
New Mexico,,2021-06-13,2223171
New Mexico,,2021-06-14,2227784
New Mexico,,2021-06-15,2237744
New Mexico,,2021-06-16,2252892
New Mexico,,2021-06-17,2262337
New Mexico,,2021-06-18,2272676
New Mexico,,2021-06-19,2278047
New Mexico,,2021-06-20,2292176
New Mexico,,2021-06-21,2296027
New Mexico,,2021-06-22,2297419
New York State,,2021-01-12,579532
New York State,,2021-01-13,632473
New York State,,2021-01-14,688576
New York State,,2021-01-15,757466
New York State,,2021-01-19,1000319
New York State,,2021-01-20,1046490
New York State,,2021-01-21,1116441
New York State,,2021-01-22,1203994
New York State,,2021-01-23,1282515
New York State,,2021-01-24,1365404
New York State,,2021-01-25,1418313
New York State,,2021-01-26,1453972
New York State,,2021-01-27,1518697
New York State,,2021-01-28,1630504
New York State,,2021-01-29,1703218
New York State,,2021-01-30,1791935
New York State,,2021-01-31,1875462
New York State,,2021-02-01,1927665
New York State,,2021-02-02,1966446
New York State,,2021-02-03,2003170
New York State,,2021-02-04,2060301
New York State,,2021-02-05,2132305
New York State,,2021-02-06,2225316
New York State,,2021-02-07,2336867
New York State,,2021-02-08,2418074
New York State,,2021-02-09,2441693
New York State,,2021-02-10,2535824
New York State,,2021-02-11,2620734
New York State,,2021-02-12,2712546
New York State,,2021-02-13,2821335
New York State,,2021-02-14,2925186
New York State,,2021-02-16,3110432
New York State,,2021-02-17,3178252
New York State,,2021-02-18,3253874
New York State,,2021-02-19,3447521
New York State,,2021-02-20,3535997
New York State,,2021-02-21,3621973
New York State,,2021-02-22,3711664
New York State,,2021-02-23,3772702
New York State,,2021-02-24,3821059
New York State,,2021-02-25,3879303
New York State,,2021-02-26,3955191
New York State,,2021-02-27,4060431
New York State,,2021-02-28,4225250
New York State,,2021-03-01,4355544
New York State,,2021-03-02,4495821
New York State,,2021-03-03,4607571
New York State,,2021-03-04,4730809
New York State,,2021-03-05,4864621
New York State,,2021-03-06,5042187
New York State,,2021-03-07,5237597
New York State,,2021-03-08,5416301
New York State,,2021-03-09,5525344
New York State,,2021-03-10,5691711
New York State,,2021-03-11,5840907
New York State,,2021-03-12,5999720
New York State,,2021-03-13,6295058
New York State,,2021-03-14,6295058
New York State,,2021-03-15,6443462
New York State,,2021-03-16,6571852
New York State,,2021-03-17,6700442
New York State,,2021-03-18,6853499
New York State,,2021-03-19,7004762
New York State,,2021-03-20,7185757
New York State,,2021-03-21,7371644
New York State,,2021-03-22,7522949
New York State,,2021-03-23,7695283
New York State,,2021-03-24,7836940
New York State,,2021-03-25,7986362
New York State,,2021-03-26,8194278
New York State,,2021-03-27,8435639
New York State,,2021-03-28,8654504
New York State,,2021-03-29,8862843
New York State,,2021-03-30,9023541
New York State,,2021-03-31,9261975
New York State,,2021-04-01,9393484
New York State,,2021-04-02,9914326
New York State,,2021-04-03,10281033
New York State,,2021-04-04,10519517
New York State,,2021-04-05,10640003
New York State,,2021-04-06,10761342
New York State,,2021-04-07,11027009
New York State,,2021-04-08,11243192
New York State,,2021-04-09,11519440
New York State,,2021-04-10,11811282
New York State,,2021-04-11,12062900
New York State,,2021-04-12,12242726
New York State,,2021-04-13,12437468
New York State,,2021-04-14,12633362
New York State,,2021-04-15,12843875
New York State,,2021-04-16,13064837
New York State,,2021-04-17,13277087
New York State,,2021-04-18,13531789
New York State,,2021-04-19,13676604
New York State,,2021-04-20,13829745
New York State,,2021-04-21,14003973
New York State,,2021-04-22,14171716
New York State,,2021-04-23,14374751
New York State,,2021-04-24,14571048
New York State,,2021-04-25,14732987
New York State,,2021-04-26,14856419
New York State,,2021-04-27,14982362
New York State,,2021-04-28,15161999
New York State,,2021-04-29,15410701
New York State,,2021-04-30,15636609
New York State,,2021-05-01,15858599
New York State,,2021-05-02,15980527
New York State,,2021-05-03,16064851
New York State,,2021-05-04,16178509
New York State,,2021-05-05,16353467
New York State,,2021-05-06,16552492
New York State,,2021-05-07,16701431
New York State,,2021-05-08,16866619
New York State,,2021-05-09,17034051
New York State,,2021-05-10,17168705
New York State,,2021-05-11,17273238
New York State,,2021-05-12,17394951
New York State,,2021-05-13,17507860
New York State,,2021-05-14,17632107
New York State,,2021-05-15,17789972
New York State,,2021-05-16,17928006
New York State,,2021-05-17,18012199
New York State,,2021-05-18,18093878
New York State,,2021-05-19,18247671
New York State,,2021-05-20,18395906
New York State,,2021-05-21,18589563
New York State,,2021-05-22,18712921
New York State,,2021-05-23,18851714
New York State,,2021-05-24,18941008
New York State,,2021-05-25,19022539
New York State,,2021-05-26,19137319
New York State,,2021-05-27,19238158
New York State,,2021-05-28,19347252
New York State,,2021-05-29,19479050
New York State,,2021-05-30,19605540
New York State,,2021-06-01,19707378
New York State,,2021-06-02,19761096
New York State,,2021-06-03,19800697
New York State,,2021-06-04,19876849
New York State,,2021-06-05,19968418
New York State,,2021-06-06,20014885
New York State,,2021-06-07,20148417
New York State,,2021-06-08,20230340
New York State,,2021-06-09,20311072
New York State,,2021-06-10,20312650
New York State,,2021-06-11,20433667
New York State,,2021-06-12,20523679
New York State,,2021-06-13,20622493
New York State,,2021-06-14,20713525
New York State,,2021-06-15,20784559
New York State,,2021-06-16,20912179
New York State,,2021-06-17,21009772
New York State,,2021-06-18,21067193
New York State,,2021-06-19,21151658
New York State,,2021-06-20,21211927
New York State,,2021-06-21,21268599
New York State,,2021-06-22,21301120
North Carolina,,2021-01-12,211610
North Carolina,,2021-01-13,266938
North Carolina,,2021-01-14,268212
North Carolina,,2021-01-15,302824
North Carolina,,2021-01-19,400779
North Carolina,,2021-01-20,427480
North Carolina,,2021-01-21,473282
North Carolina,,2021-01-22,524914
North Carolina,,2021-01-23,577007
North Carolina,,2021-01-24,636439
North Carolina,,2021-01-25,676037
North Carolina,,2021-01-26,699722
North Carolina,,2021-01-27,716748
North Carolina,,2021-01-28,849801
North Carolina,,2021-01-29,851223
North Carolina,,2021-01-30,898736
North Carolina,,2021-01-31,951657
North Carolina,,2021-02-01,975743
North Carolina,,2021-02-02,976153
North Carolina,,2021-02-03,1026683
North Carolina,,2021-02-04,1063474
North Carolina,,2021-02-05,1110074
North Carolina,,2021-02-06,1171240
North Carolina,,2021-02-07,1242541
North Carolina,,2021-02-08,1274361
North Carolina,,2021-02-09,1287493
North Carolina,,2021-02-10,1336079
North Carolina,,2021-02-11,1382652
North Carolina,,2021-02-12,1447413
North Carolina,,2021-02-13,1523425
North Carolina,,2021-02-14,1617435
North Carolina,,2021-02-16,1684845
North Carolina,,2021-02-17,1734825
North Carolina,,2021-02-18,1782267
North Carolina,,2021-02-19,1959215
North Carolina,,2021-02-20,2008811
North Carolina,,2021-02-21,2068505
North Carolina,,2021-02-22,2105120
North Carolina,,2021-02-23,2118218
North Carolina,,2021-02-24,2164489
North Carolina,,2021-02-25,2210412
North Carolina,,2021-02-26,2284698
North Carolina,,2021-02-27,2366027
North Carolina,,2021-02-28,2467755
North Carolina,,2021-03-01,2525579
North Carolina,,2021-03-02,2545103
North Carolina,,2021-03-03,2606912
North Carolina,,2021-03-04,2661523
North Carolina,,2021-03-05,2680413
North Carolina,,2021-03-06,2760801
North Carolina,,2021-03-07,2830672
North Carolina,,2021-03-08,2881950
North Carolina,,2021-03-09,2909142
North Carolina,,2021-03-10,2979031
North Carolina,,2021-03-11,3048105
North Carolina,,2021-03-12,3165928
North Carolina,,2021-03-13,3391675
North Carolina,,2021-03-14,3414474
North Carolina,,2021-03-15,3480495
North Carolina,,2021-03-16,3564207
North Carolina,,2021-03-17,3630467
North Carolina,,2021-03-18,3724856
North Carolina,,2021-03-19,3813176
North Carolina,,2021-03-20,3903284
North Carolina,,2021-03-21,4002867
North Carolina,,2021-03-22,4064069
North Carolina,,2021-03-23,4092184
North Carolina,,2021-03-24,4167233
North Carolina,,2021-03-25,4240056
North Carolina,,2021-03-26,4343898
North Carolina,,2021-03-27,4456503
North Carolina,,2021-03-28,4549839
North Carolina,,2021-03-29,4596429
North Carolina,,2021-03-30,4609430
North Carolina,,2021-03-31,4691515
North Carolina,,2021-04-01,4781372
North Carolina,,2021-04-02,4862483
North Carolina,,2021-04-03,5008165
North Carolina,,2021-04-04,5057979
North Carolina,,2021-04-05,5099793
North Carolina,,2021-04-06,5118480
North Carolina,,2021-04-07,5195228
North Carolina,,2021-04-08,5292280
North Carolina,,2021-04-09,5402133
North Carolina,,2021-04-10,5527176
North Carolina,,2021-04-11,5640827
North Carolina,,2021-04-12,5714763
North Carolina,,2021-04-13,5751479
North Carolina,,2021-04-14,5844600
North Carolina,,2021-04-15,5936385
North Carolina,,2021-04-16,6043907
North Carolina,,2021-04-17,6148077
North Carolina,,2021-04-18,6244401
North Carolina,,2021-04-19,6300491
North Carolina,,2021-04-20,6329443
North Carolina,,2021-04-21,6396246
North Carolina,,2021-04-22,6476136
North Carolina,,2021-04-23,6569611
North Carolina,,2021-04-24,6650611
North Carolina,,2021-04-25,6727991
North Carolina,,2021-04-26,6767925
North Carolina,,2021-04-27,6814517
North Carolina,,2021-04-28,6829082
North Carolina,,2021-04-29,6888208
North Carolina,,2021-04-30,6981220
North Carolina,,2021-05-01,7078485
North Carolina,,2021-05-02,7168548
North Carolina,,2021-05-03,7200210
North Carolina,,2021-05-04,7227406
North Carolina,,2021-05-05,7266480
North Carolina,,2021-05-06,7318598
North Carolina,,2021-05-07,7379216
North Carolina,,2021-05-08,7435976
North Carolina,,2021-05-09,7498381
North Carolina,,2021-05-10,7524070
North Carolina,,2021-05-11,7536464
North Carolina,,2021-05-12,7567626
North Carolina,,2021-05-13,7609404
North Carolina,,2021-05-14,7650103
North Carolina,,2021-05-15,7692414
North Carolina,,2021-05-16,7736850
North Carolina,,2021-05-17,7766959
North Carolina,,2021-05-18,7782069
North Carolina,,2021-05-19,7817624
North Carolina,,2021-05-20,7860387
North Carolina,,2021-05-21,7900165
North Carolina,,2021-05-22,7937262
North Carolina,,2021-05-23,7976665
North Carolina,,2021-05-24,7999475
North Carolina,,2021-05-25,8011764
North Carolina,,2021-05-26,8036193
North Carolina,,2021-05-27,8063696
North Carolina,,2021-05-28,8093035
North Carolina,,2021-05-29,8121565
North Carolina,,2021-05-30,8144065
North Carolina,,2021-06-01,8161362
North Carolina,,2021-06-02,8164473
North Carolina,,2021-06-03,8184505
North Carolina,,2021-06-04,8208717
North Carolina,,2021-06-05,8228394
North Carolina,,2021-06-06,8248878
North Carolina,,2021-06-07,8275770
North Carolina,,2021-06-08,8287187
North Carolina,,2021-06-09,8300624
North Carolina,,2021-06-10,8324921
North Carolina,,2021-06-11,8333407
North Carolina,,2021-06-12,8357198
North Carolina,,2021-06-13,8380622
North Carolina,,2021-06-14,8403790
North Carolina,,2021-06-15,8423511
North Carolina,,2021-06-16,8440240
North Carolina,,2021-06-17,8461283
North Carolina,,2021-06-18,8480489
North Carolina,,2021-06-19,8501475
North Carolina,,2021-06-20,8524586
North Carolina,,2021-06-21,8529142
North Carolina,,2021-06-22,8534919
North Dakota,,2021-01-12,39479
North Dakota,,2021-01-13,40728
North Dakota,,2021-01-14,42774
North Dakota,,2021-01-15,46410
North Dakota,,2021-01-19,56608
North Dakota,,2021-01-20,57657
North Dakota,,2021-01-21,59245
North Dakota,,2021-01-22,64105
North Dakota,,2021-01-23,68999
North Dakota,,2021-01-24,73175
North Dakota,,2021-01-25,75242
North Dakota,,2021-01-26,75457
North Dakota,,2021-01-27,77230
North Dakota,,2021-01-28,80051
North Dakota,,2021-01-29,86175
North Dakota,,2021-01-30,91585
North Dakota,,2021-01-31,97915
North Dakota,,2021-02-01,99481
North Dakota,,2021-02-02,99990
North Dakota,,2021-02-03,103572
North Dakota,,2021-02-04,106900
North Dakota,,2021-02-05,112827
North Dakota,,2021-02-06,120742
North Dakota,,2021-02-07,126822
North Dakota,,2021-02-08,129780
North Dakota,,2021-02-09,129780
North Dakota,,2021-02-10,130019
North Dakota,,2021-02-11,133616
North Dakota,,2021-02-12,139392
North Dakota,,2021-02-13,144179
North Dakota,,2021-02-14,148916
North Dakota,,2021-02-16,153427
North Dakota,,2021-02-17,154087
North Dakota,,2021-02-18,156751
North Dakota,,2021-02-19,182325
North Dakota,,2021-02-20,188496
North Dakota,,2021-02-21,194406
North Dakota,,2021-02-22,196365
North Dakota,,2021-02-23,196576
North Dakota,,2021-02-24,199813
North Dakota,,2021-02-25,203911
North Dakota,,2021-02-26,212625
North Dakota,,2021-02-27,225330
North Dakota,,2021-02-28,234209
North Dakota,,2021-03-01,238585
North Dakota,,2021-03-02,238848
North Dakota,,2021-03-03,241181
North Dakota,,2021-03-04,246289
North Dakota,,2021-03-05,255282
North Dakota,,2021-03-06,264133
North Dakota,,2021-03-07,272721
North Dakota,,2021-03-08,275989
North Dakota,,2021-03-09,277845
North Dakota,,2021-03-10,280757
North Dakota,,2021-03-11,286495
North Dakota,,2021-03-12,297605
North Dakota,,2021-03-13,308699
North Dakota,,2021-03-14,317029
North Dakota,,2021-03-15,321677
North Dakota,,2021-03-16,321693
North Dakota,,2021-03-17,325202
North Dakota,,2021-03-18,330516
North Dakota,,2021-03-19,340554
North Dakota,,2021-03-20,350706
North Dakota,,2021-03-21,357236
North Dakota,,2021-03-22,360501
North Dakota,,2021-03-23,360592
North Dakota,,2021-03-24,363148
North Dakota,,2021-03-25,369029
North Dakota,,2021-03-26,379564
North Dakota,,2021-03-27,390760
North Dakota,,2021-03-28,397822
North Dakota,,2021-03-29,401626
North Dakota,,2021-03-30,410932
North Dakota,,2021-03-31,413386
North Dakota,,2021-04-01,419484
North Dakota,,2021-04-02,433534
North Dakota,,2021-04-03,445669
North Dakota,,2021-04-04,449089
North Dakota,,2021-04-05,450780
North Dakota,,2021-04-06,452933
North Dakota,,2021-04-07,456435
North Dakota,,2021-04-08,462999
North Dakota,,2021-04-09,474619
